,x0,x1,target
24494,5.8512483,12.404776,9
24495,1.173379,-2.7016175,6
24496,-4.8817735,-2.1334298,0
24497,14.483019,-4.4064317,1
24498,10.583466,15.59066,4
24499,11.055331,17.153555,4
24500,-5.618004,-2.111565,0
24501,2.3521457,-1.5718006,6
24502,-6.336191,6.0211763,5
24503,9.904203,18.325424,4
24504,-0.7631793,10.988434,3
24505,11.28789,-5.2326736,1
24506,3.1566648,-4.164101,6
24507,7.001543,11.925663,9
24508,13.7592745,-4.916156,1
24509,3.3780541,5.492468,8
24510,14.56021,-4.033354,1
24511,-1.0116676,10.388779,3
24512,12.077682,-4.1953807,1
24513,9.194441,0.722627,2
24514,12.265166,-4.574859,1
24515,-0.7280241,11.900631,3
24516,14.584932,-3.9527676,1
24517,-1.9617957,11.018618,3
24518,5.967466,6.028601,8
24519,7.698207,0.10011142,2
24520,4.72098,4.430445,8
24521,10.1289015,2.3092935,2
24522,9.186901,17.124342,4
24523,-4.799849,-2.6057281,0
24524,14.757197,8.199956,7
24525,5.380569,5.418876,8
24526,5.311833,11.4012785,9
24527,-5.6126304,-2.918239,0
24528,14.716409,9.040248,7
24529,-5.140755,6.0342507,5
24530,13.413173,-4.582036,1
24531,15.570043,7.467271,7
24532,10.33801,16.185677,4
24533,5.1529055,4.8325357,8
24534,12.566488,-3.8903956,1
24535,3.1605036,4.381691,8
24536,15.122276,8.676096,7
24537,4.1984863,5.775178,8
24538,3.0471125,4.9497643,8
24539,-0.13564013,-2.4739702,6
24540,12.74143,-4.3183045,1
24541,4.9903917,12.390004,9
24542,10.146746,17.976706,4
24543,7.6415024,0.25834596,2
24544,7.799195,13.315713,4
24545,12.173957,-4.2748637,1
24546,13.886932,-4.1820464,1
24547,1.0463533,-1.823522,6
24548,14.709145,7.1244426,7
24549,12.709032,-5.685361,1
24550,5.2298727,5.574769,8
24551,0.0499199,-2.4377103,6
24552,4.892795,5.442457,8
24553,3.1476429,4.4833536,8
24554,8.102201,0.65170646,2
24555,-0.9343764,12.223311,3
24556,9.280659,0.6194575,2
24557,10.285091,1.8519652,2
24558,15.57823,6.861536,7
24559,-6.033653,-2.4826384,0
24560,12.127896,-4.1483617,1
24561,-6.3238087,-3.311465,0
24562,-0.56547266,11.199212,3
24563,-5.3198953,-3.2522085,0
24564,12.694459,-5.470101,1
24565,1.4823655,-1.2642783,6
24566,-6.0098586,6.6421084,5
24567,-0.2652314,10.635241,3
24568,6.3195744,11.904536,9
24569,-2.1880612,11.102559,3
24570,-2.2450163,12.280219,3
24571,10.653851,-3.861934,1
24572,-6.92815,-2.2645211,0
24573,-5.4454246,5.572627,5
24574,13.221509,-5.035032,1
24575,-6.4266973,-2.6976829,0
24576,10.809851,15.890394,4
24577,12.823327,-3.8762693,1
24578,12.667736,-4.949277,1
24579,14.957986,6.661888,7
24580,3.2072163,-3.7684135,6
24581,10.523501,15.834639,4
24582,9.496492,2.022223,2
24583,4.461776,12.821855,9
24584,10.292783,16.822802,4
24585,-5.6345186,-3.2196543,0
24586,14.092954,-3.8754265,1
24587,-7.157035,5.8929157,5
24588,3.355138,4.5357423,8
24589,8.251866,0.4469149,2
24590,-0.30961463,-2.1391125,6
24591,9.675929,3.056391,2
24592,14.786901,8.324968,7
24593,9.691374,17.870066,4
24594,14.50493,-2.4293935,1
24595,8.871663,0.81452703,2
24596,1.7278637,-3.712863,6
24597,2.6074562,-4.1068087,6
24598,15.787882,8.117625,7
24599,9.683691,2.9522817,2
24600,2.766679,-2.96873,6
24601,0.2222842,-1.8830398,6
24602,6.7910438,12.056108,9
24603,4.384446,5.1671586,8
24604,-5.7872734,-3.3175287,0
24605,15.322526,9.013759,7
24606,3.5519075,4.378465,8
24607,9.6989355,15.5792675,4
24608,4.8227696,12.5258665,9
24609,11.690599,15.983895,4
24610,6.120085,13.474014,9
24611,10.571092,15.987902,4
24612,14.972281,8.356249,7
24613,14.537443,7.7751207,7
24614,14.425428,9.099861,7
24615,4.6240287,6.0958734,8
24616,9.238798,2.152335,2
24617,3.3496432,4.3120623,8
24618,3.0113163,-2.545747,6
24619,10.296878,2.7929618,2
24620,1.1547755,-2.4712338,6
24621,9.627715,15.583292,4
24622,2.4712458,-3.7232177,6
24623,4.1600423,4.73325,8
24624,8.922199,0.4948145,2
24625,3.0260255,-3.9507666,6
24626,10.575428,16.504204,4
24627,13.422432,-3.2804463,1
24628,-6.2114296,5.026466,5
24629,-6.9007816,6.71992,5
24630,4.105062,5.7579155,8
24631,12.897703,-5.772757,1
24632,-7.223407,-2.7710986,0
24633,9.447529,2.1890697,2
24634,9.629566,1.8386477,2
24635,2.619858,5.5691943,8
24636,-2.5386972,11.264919,3
24637,14.226842,7.533257,7
24638,14.532884,8.7593155,7
24639,9.1649685,16.867357,4
24640,13.152168,-4.6259274,1
24641,3.2636456,-4.065072,6
24642,9.518545,2.8196697,2
24643,12.37057,8.274646,7
24644,-6.132435,5.424777,5
24645,13.861182,-3.6301115,1
24646,0.5130972,-1.4747062,6
24647,-1.8212266,10.583158,3
24648,12.476342,-4.044902,1
24649,10.221478,2.7620804,2
24650,3.8615484,4.430823,8
24651,1.4324814,-2.9254346,6
24652,2.8150415,6.0763106,8
24653,3.5049834,4.4225574,8
24654,-6.828477,6.697945,5
24655,-5.7112164,4.9043055,5
24656,9.030311,17.573614,4
24657,8.245069,-0.04687407,2
24658,9.832176,18.378126,4
24659,9.85566,18.35807,4
24660,10.455948,2.6411426,2
24661,13.520109,9.270498,7
24662,3.852493,4.419468,8
24663,12.713313,8.793866,7
24664,-5.38992,5.061918,5
24665,12.891247,-3.8004055,1
24666,9.550699,18.058552,4
24667,2.4594462,-3.0926905,6
24668,-5.363237,-2.7909274,0
24669,8.08392,1.0167314,2
24670,14.411698,-2.572503,1
24671,4.6507506,6.2942643,8
24672,10.472968,16.530643,4
24673,-5.0431237,-0.9014654,0
24674,-4.858603,5.307193,5
24675,-5.50078,5.395154,5
24676,-5.6994185,-0.97824955,0
24677,-1.1700028,10.2408695,3
24678,5.7859664,12.028545,9
24679,-2.357227,10.559284,3
24680,14.700661,7.3424273,7
24681,0.16253866,-2.068779,6
24682,1.9613996,-2.3673315,6
24683,12.688308,-5.2297144,1
24684,-6.7712526,-2.193688,0
24685,3.5272095,5.6715364,8
24686,5.7254443,6.1922293,8
24687,7.666135,0.16045253,2
24688,4.627297,5.5979967,8
24689,-5.1431537,6.7213387,5
24690,-5.2689514,6.2110887,5
24691,5.4802356,6.2760196,8
24692,9.944643,18.383104,4
24693,-0.9384374,11.882261,3
24694,-0.23718964,-2.6809325,6
24695,7.170643,12.047961,9
24696,1.6961831,-1.0276136,6
24697,11.399422,-3.6555696,1
24698,-5.9303117,-3.5893624,0
24699,9.194272,16.647825,4
24700,-6.5306377,5.5078363,5
24701,11.736556,-4.248568,1
24702,6.6189966,11.8901615,9
24703,9.8899765,16.018625,4
24704,3.396396,5.8908043,8
24705,15.188862,8.461754,7
24706,-4.794267,5.644716,5
24707,10.199575,18.401497,4
24708,15.30101,8.281296,7
24709,12.553199,-4.257582,1
24710,2.8121898,4.4055743,8
24711,15.050245,7.359411,7
24712,-7.3393316,6.6236706,5
24713,6.873148,11.672568,9
24714,5.731425,13.218702,9
24715,6.555214,12.070465,9
24716,5.012767,13.709707,9
24717,3.8517857,11.088757,9
24718,14.151741,8.950564,7
24719,-1.8780489,12.46844,3
24720,15.008182,6.664171,7
24721,3.519311,4.614193,8
24722,-0.42566472,12.186747,3
24723,1.4520583,-1.1921855,6
24724,-6.7953424,6.874585,5
24725,9.179433,17.353964,4
24726,-5.698521,-1.8945625,0
24727,0.24762411,-2.5215542,6
24728,-1.0244534,11.35364,3
24729,10.096053,17.826042,4
24730,13.551547,-4.560722,1
24731,15.08592,7.8936057,7
24732,-1.3285971,9.935916,3
24733,-5.6797915,-1.9212773,0
24734,10.424995,1.9983176,2
24735,3.164226,-3.636189,6
24736,8.243539,0.7806573,2
24737,8.649442,1.4771806,2
24738,5.817686,13.354871,9
24739,5.59221,5.5514975,8
24740,-4.764328,-2.0059452,0
24741,-6.3155465,5.5693746,5
24742,9.68576,18.204014,4
24743,6.2649903,12.285024,9
24744,9.714533,17.837688,4
24745,4.2155743,5.7153845,8
24746,1.56053,-2.2841861,6
24747,-6.620214,6.791894,5
24748,2.7418818,-2.6280391,6
24749,2.2074683,-3.8902817,6
24750,-5.682725,-3.5862594,0
24751,5.801127,11.350848,9
24752,4.5682154,13.01767,9
24753,-0.4213096,11.987424,3
24754,4.774858,6.329417,8
24755,12.073981,-4.795729,1
24756,11.4892,16.399624,4
24757,-6.254095,-2.9728558,0
24758,2.79541,-3.3095586,6
24759,-6.3502617,5.9723067,5
24760,14.559784,-3.979276,1
24761,2.0966399,-3.7502677,6
24762,-6.8423553,5.636378,5
24763,3.3919566,-3.97362,6
24764,1.9880388,-1.5603454,6
24765,-0.13635229,11.269132,3
24766,14.022242,8.700129,7
24767,-5.545325,-3.441602,0
24768,-5.9390655,-2.1076803,0
24769,-6.207053,-2.723349,0
24770,2.3601587,-2.8587284,6
24771,4.0233483,5.611345,8
24772,15.804459,7.79516,7
24773,14.488035,9.201984,7
24774,1.6871555,-3.1235158,6
24775,5.942836,13.568054,9
24776,-2.1870742,11.181497,3
24777,-0.38634947,10.755946,3
24778,-5.721778,4.91856,5
24779,3.1231263,5.4283037,8
24780,-5.704764,-0.9429763,0
24781,3.1295965,-4.1572905,6
24782,-7.0298,-3.0480833,0
24783,12.880206,-4.2205715,1
24784,7.610926,0.24659167,2
24785,-7.2209516,6.592194,5
24786,-6.449765,-3.3872461,0
24787,14.424046,-3.0729525,1
24788,-1.5431032,10.986285,3
24789,15.607762,7.273678,7
24790,12.627871,8.804898,7
24791,10.202129,15.049069,4
24792,10.197541,17.160984,4
24793,15.647995,8.100637,7
24794,12.40205,-3.7448077,1
24795,-5.8220973,-2.6661918,0
24796,-5.77049,6.277508,5
24797,14.518502,8.39718,7
24798,7.973087,1.4205449,2
24799,10.355246,16.166618,4
24800,8.558513,0.4230613,2
24801,13.655576,-5.4523807,1
24802,4.0636306,5.1042075,8
24803,3.7325127,4.7056575,8
24804,11.560435,-5.2913656,1
24805,9.413491,17.99736,4
24806,14.3038225,0.45865056,1
24807,15.006038,8.012787,7
24808,12.726056,-4.730405,1
24809,2.8548777,-3.5462189,6
24810,2.6887476,4.592285,8
24811,-6.870436,-2.7746553,0
24812,14.644421,8.291629,7
24813,-6.568765,-2.273159,0
24814,12.358969,8.059091,7
24815,9.270943,1.3756075,2
24816,-0.61470205,10.829435,3
24817,-1.2237539,11.759601,3
24818,14.431296,0.34284964,1
24819,-6.2827206,6.532274,5
24820,9.807649,15.437935,4
24821,-6.134034,5.413511,5
24822,13.970151,7.7240252,7
24823,-6.25455,-2.785212,0
24824,-2.0943615,11.11255,3
24825,4.247128,4.8800826,8
24826,-1.3774995,12.067249,3
24827,-6.5083942,-2.6545308,0
24828,16.147448,6.789262,7
24829,5.3363314,11.415224,9
24830,12.479564,8.61909,7
24831,10.889561,18.210003,4
24832,-5.641305,5.345956,5
24833,-7.308036,5.7129335,5
24834,-1.4862517,12.084967,3
24835,1.5114653,-3.4079275,6
24836,4.4323297,11.54721,9
24837,-6.8358097,5.5983925,5
24838,6.4716125,12.590065,9
24839,5.0925775,13.717751,9
24840,5.334069,12.429451,9
24841,9.982078,2.478382,2
24842,-2.0713625,11.205224,3
24843,5.8065767,11.777884,9
24844,10.304421,16.407972,4
24845,10.362283,17.292658,4
24846,6.7321525,12.26472,9
24847,-0.59556514,11.56122,3
24848,-0.249415,-2.4706051,6
24849,15.361505,6.0979137,7
24850,9.974001,17.958452,4
24851,-0.52909803,11.379106,3
24852,3.997659,6.2362976,8
24853,10.45673,1.2468395,2
24854,13.16944,-4.811287,1
24855,9.656449,2.9264317,2
24856,2.1188471,-2.5227606,6
24857,6.515032,11.738954,9
24858,-6.2707825,5.154337,5
24859,10.066168,17.052809,4
24860,15.6074915,6.8010235,7
24861,8.266371,1.4445943,2
24862,5.9324913,5.825409,8
24863,5.7725277,12.481025,9
24864,9.932834,18.329996,4
24865,-7.1837583,-2.754156,0
24866,-6.0233636,-3.2367368,0
24867,13.562103,-4.668045,1
24868,-2.0135162,11.664743,3
24869,10.290504,1.9673464,2
24870,5.7737565,11.903713,9
24871,-5.733948,-1.0435433,0
24872,8.869883,1.098703,2
24873,-6.4977274,-2.6025145,0
24874,-7.195672,-2.7600665,0
24875,9.209764,16.510456,4
24876,14.593296,7.58323,7
24877,11.336135,-5.16867,1
24878,-6.053765,7.089761,5
24879,10.79742,16.004286,4
24880,10.059822,2.5266628,2
24881,9.175765,17.723017,4
24882,0.54180527,-2.4649,6
24883,4.690877,12.1212845,9
24884,14.174127,7.6264467,7
24885,14.289725,-3.3858953,1
24886,-1.31103,11.709736,3
24887,-6.7294135,-3.0743234,0
24888,1.7383068,-2.4227886,6
24889,-5.4528265,-1.9478816,0
24890,-0.26363766,11.888562,3
24891,15.038957,7.7048693,7
24892,-6.8142123,-2.0293295,0
24893,2.9843142,4.9260716,8
24894,11.626371,15.92317,4
24895,-5.553246,-1.0364441,0
24896,2.629152,-1.7043265,6
24897,0.747289,-1.3010011,6
24898,5.4264965,12.5123005,9
24899,-2.1580665,11.01139,3
24900,4.955357,5.346269,8
24901,3.7611911,6.3574486,8
24902,5.217306,13.5963955,9
24903,0.37563065,-2.4326122,6
24904,15.837956,6.98371,7
24905,4.410508,5.5365443,8
24906,9.263125,2.1530128,2
24907,2.4918706,-2.4222817,6
24908,-1.8214955,10.141117,3
24909,3.5417063,6.1906924,8
24910,-6.5288434,-3.0607405,0
24911,1.5783497,-2.792034,6
24912,-2.1161573,10.543067,3
24913,5.9379683,11.634963,9
24914,11.772833,15.971408,4
24915,13.35321,-3.8133218,1
24916,2.8557348,4.2570076,8
24917,10.504846,17.114431,4
24918,5.839054,11.563898,9
24919,4.86052,13.280147,9
24920,0.008134777,-2.7742276,6
24921,-5.4427624,-0.939788,0
24922,15.988855,6.9215775,7
24923,-0.22811744,11.154859,3
24924,-6.1114106,-3.299163,0
24925,1.9126021,-2.0166407,6
24926,-5.56109,-2.294947,0
24927,2.7609167,5.513469,8
24928,5.2583427,13.80183,9
24929,-1.5050592,10.44306,3
24930,-1.7009525,10.736014,3
24931,-5.7509413,6.1884127,5
24932,0.72416824,-2.837215,6
24933,11.395382,-5.5502706,1
24934,2.925256,-3.098264,6
24935,1.1707977,-1.37685,6
24936,1.1768177,-3.2098475,6
24937,-0.31343934,-2.151236,6
24938,-7.0806375,7.037721,5
24939,5.624713,5.6782627,8
24940,12.94362,-3.9424174,1
24941,-6.747362,5.688483,5
24942,12.406677,-3.8073559,1
24943,-6.575511,-2.628058,0
24944,14.854903,8.022536,7
24945,-4.8170314,5.4192166,5
24946,3.7218812,4.7207503,8
24947,9.786811,16.63672,4
24948,4.501699,5.584202,8
24949,2.5735397,-3.4544241,6
24950,-6.679176,5.9381833,5
24951,-6.0894036,5.98085,5
24952,14.173526,-3.5858657,1
24953,15.071659,9.1594095,7
24954,4.437424,12.484605,9
24955,7.926761,-0.1265904,2
24956,2.8112469,4.3250313,8
24957,7.1265144,12.057661,9
24958,13.175038,-5.762878,1
24959,14.1686535,9.126444,7
24960,6.7628913,13.10199,9
24961,9.265174,16.908161,4
24962,-5.471676,-2.5702105,0
24963,11.568445,-4.5301757,1
24964,1.1146961,-1.8917854,6
24965,13.672764,-5.74821,1
24966,13.555711,-5.0907984,1
24967,-6.2999473,-1.594736,0
24968,16.038376,7.108243,7
24969,14.928496,7.353574,7
24970,-5.9058785,4.930196,5
24971,13.75678,-4.149265,1
24972,2.563255,-2.5554173,6
24973,-0.5645964,11.8894615,3
24974,-1.8934466,11.454164,3
24975,5.94248,11.400649,9
24976,15.489443,8.426861,7
24977,0.21543545,-2.7356715,6
24978,15.415415,6.092528,7
24979,4.365371,5.6601725,8
24980,14.785768,9.118329,7
24981,8.708231,1.2391913,2
24982,-5.958106,-1.27685,0
24983,15.065827,8.402481,7
24984,-0.4574059,11.248642,3
24985,-6.5020957,6.049608,5
24986,10.166169,18.363214,4
24987,5.049318,12.273045,9
24988,0.8614118,-1.3508983,6
24989,7.7897844,-0.0029969313,2
24990,15.461169,8.240906,7
24991,-1.8238988,11.904524,3
24992,10.551305,2.4080133,2
24993,5.8330216,12.905835,9
24994,14.321664,7.9527664,7
24995,2.3023639,-1.7980889,6
24996,2.1056337,-3.9851832,6
24997,13.311397,-3.0366094,1
24998,8.124507,1.2655716,2
24999,11.119213,2.0557306,2
25000,10.57108,1.3042976,2
25001,4.8743057,13.174196,9
25002,5.995988,5.9153223,8
25003,11.652121,-5.107402,1
25004,5.6321425,5.6162705,8
25005,2.925989,5.0308013,8
25006,-0.59814787,12.052311,3
25007,-6.542594,-3.4034088,0
25008,8.467481,0.61558074,2
25009,13.54142,-5.2323427,1
25010,15.691938,8.236319,7
25011,12.297051,8.274507,7
25012,-5.447531,-1.6532159,0
25013,13.527406,-5.26997,1
25014,-6.119168,5.0595217,5
25015,-2.3159142,11.506454,3
25016,-7.028066,5.6442623,5
25017,-6.1851983,5.7345943,5
25018,5.4299417,6.169363,8
25019,-6.11142,-1.4174693,0
25020,13.877521,7.370912,7
25021,10.533581,16.16719,4
25022,13.593113,-4.56317,1
25023,15.131904,5.995675,7
25024,10.6086235,17.612917,4
25025,3.8806574,4.629339,8
25026,-6.611011,-1.7920977,0
25027,-7.3383913,6.491201,5
25028,11.277622,15.644797,4
25029,0.57307786,-1.321937,6
25030,2.8959806,4.4878917,8
25031,7.7354727,-0.04025167,2
25032,14.883619,7.3398995,7
25033,-2.0446162,10.275886,3
25034,5.241879,12.0536585,9
25035,9.360779,2.717193,2
25036,15.265881,5.876799,7
25037,15.987209,7.2080183,7
25038,11.341343,-4.072211,1
25039,9.026081,2.2069967,2
25040,-0.66272324,11.06755,3
25041,11.441595,-4.347712,1
25042,14.499873,8.296531,7
25043,-5.7119627,-2.9315546,0
25044,2.9532483,-4.4164057,6
25045,3.8088117,4.7350864,8
25046,8.6027975,1.5524232,2
25047,-1.0503426,11.691378,3
25048,10.426771,16.591805,4
25049,8.894982,0.3644651,2
25050,-5.706086,-1.8379295,0
25051,4.105206,5.3575897,8
25052,-7.0493813,6.3601727,5
25053,-5.641851,4.787045,5
25054,-6.8440523,6.108243,5
25055,-2.1869738,10.797764,3
25056,3.215498,-2.743093,6
25057,14.684803,8.877619,7
25058,11.208397,17.147573,4
25059,11.861547,-4.030313,1
25060,8.297037,0.5289733,2
25061,11.276479,15.614438,4
25062,7.9152927,0.64308876,2
25063,6.440043,12.127887,9
25064,16.174416,7.1981564,7
25065,2.131773,-2.1112998,6
25066,1.1384537,-2.7163506,6
25067,7.651753,0.15445094,2
25068,5.7810326,11.408496,9
25069,3.1164587,5.0214643,8
25070,-0.9627047,11.465694,3
25071,-0.663746,10.804281,3
25072,15.580603,8.618916,7
25073,3.3295488,5.6037474,8
25074,-7.049096,6.2811904,5
25075,-7.456748,5.816415,5
25076,-0.4710495,11.256341,3
25077,-0.9083937,11.069677,3
25078,-5.953517,6.3858957,5
25079,9.70622,18.181442,4
25080,9.1109,0.93812865,2
25081,-1.7470101,11.202209,3
25082,-1.7714624,12.147399,3
25083,3.760063,5.895468,8
25084,11.297908,-3.970389,1
25085,3.0980425,-4.3201632,6
25086,10.4522295,15.731108,4
25087,10.959442,15.214409,4
25088,10.383236,2.1117253,2
25089,-5.1431317,-1.9304236,0
25090,16.180473,6.8994613,7
25091,-5.302572,-3.323616,0
25092,0.5129066,-1.3253076,6
25093,3.2563581,4.4466686,8
25094,-5.5217414,-3.2238774,0
25095,11.110035,17.070467,4
25096,13.730989,-3.5403268,1
25097,-5.4982247,5.273224,5
25098,10.428285,2.6955562,2
25099,11.772027,16.112919,4
25100,11.817386,-3.9498827,1
25101,3.971435,4.3854756,8
25102,6.0617886,13.70393,9
25103,8.675196,0.7167564,2
25104,2.5951543,-2.4510405,6
25105,14.704327,8.147525,7
25106,15.960326,7.6426234,7
25107,3.4324574,6.12044,8
25108,11.330816,-5.2918377,1
25109,5.642403,13.332698,9
25110,13.678518,-4.549274,1
25111,14.077549,8.78258,7
25112,10.891475,-4.241515,1
25113,9.597928,2.8844223,2
25114,-4.8677483,5.3681183,5
25115,4.1726017,4.6918836,8
25116,5.4665246,13.308724,9
25117,14.710796,7.8099957,7
25118,13.865876,-3.3119705,1
25119,3.8406792,4.7857103,8
25120,2.4922848,-2.8189476,6
25121,0.69273823,-2.2454476,6
25122,-6.279969,-1.7203449,0
25123,9.830816,1.2682792,2
25124,3.0233142,6.224214,8
25125,14.563504,8.075654,7
25126,3.4035892,6.190283,8
25127,-6.5468326,5.9039693,5
25128,14.247703,7.4911475,7
25129,12.934198,-3.9703174,1
25130,4.7772694,12.467461,9
25131,11.181532,-3.7002976,1
25132,-5.469877,-3.5734284,0
25133,-6.2269087,6.144542,5
25134,2.5994015,-2.0998466,6
25135,15.066122,8.123998,7
25136,2.728521,-4.351914,6
25137,10.970524,16.85713,4
25138,15.036154,6.039055,7
25139,12.172838,-4.2828603,1
25140,-6.655067,6.5845537,5
25141,15.77939,7.1603246,7
25142,-6.0566154,-1.8001428,0
25143,15.646623,6.0239983,7
25144,9.624571,15.580537,4
25145,5.1297007,13.125423,9
25146,2.005558,-2.473678,6
25147,5.4374857,11.993159,9
25148,12.959698,-3.5475764,1
25149,10.0571995,18.068178,4
25150,10.486701,16.465973,4
25151,-5.563818,-2.1695678,0
25152,11.441581,16.897125,4
25153,5.3107386,4.8999286,8
25154,-5.2293696,6.48124,5
25155,12.96808,-3.5953324,1
25156,-4.9467244,5.3436346,5
25157,-2.4748561,11.529335,3
25158,13.014072,9.04493,7
25159,-0.6168581,10.728939,3
25160,1.1716634,-2.199691,6
25161,1.2922413,-1.5862724,6
25162,-1.2557683,10.5645485,3
25163,15.738883,7.835823,7
25164,6.555681,12.249829,9
25165,9.848051,16.901657,4
25166,11.491996,-4.28878,1
25167,7.345669,12.144098,9
25168,11.246475,-5.019372,1
25169,5.072216,13.421333,9
25170,6.78476,11.868634,9
25171,13.5507965,-4.866905,1
25172,15.413723,6.6470966,7
25173,15.197249,7.111754,7
25174,4.756487,13.300653,9
25175,-4.997558,6.7634497,5
25176,4.5795794,5.6429954,8
25177,-6.450477,5.876863,5
25178,10.619764,15.537249,4
25179,4.44919,5.429455,8
25180,11.945565,-3.6543972,1
25181,7.864921,0.25037122,2
25182,10.735991,1.7281064,2
25183,8.095615,0.17528498,2
25184,-5.9016523,-1.5265582,0
25185,10.124255,1.4652047,2
25186,15.154977,6.408706,7
25187,5.093661,11.69227,9
25188,1.4125636,-0.95851123,6
25189,2.389835,4.858928,8
25190,3.0577579,-2.9996357,6
25191,-5.1612997,-2.261325,0
25192,14.346056,0.42038286,1
25193,2.1109493,-2.8732412,6
25194,4.627414,13.42711,9
25195,4.0272937,7.0005584,9
25196,12.716917,-3.3262992,1
25197,8.168234,0.61113733,2
25198,2.9760163,-3.79532,6
25199,-0.76937586,12.4160595,3
25200,11.8724,16.036669,4
25201,-5.755335,-3.58409,0
25202,-6.7967515,-2.2549367,0
25203,10.682102,1.2509258,2
25204,-6.662274,6.8517404,5
25205,4.57249,12.478576,9
25206,16.20231,7.1919527,7
25207,8.188154,0.036926035,2
25208,4.7834153,11.583514,9
25209,12.780892,-5.3538265,1
25210,11.124819,15.669643,4
25211,11.591516,16.159483,4
25212,9.350908,17.588478,4
25213,-7.260152,-2.8122323,0
25214,16.314617,6.73508,7
25215,14.193887,-4.941617,1
25216,8.766261,0.29679203,2
25217,-2.0238023,11.131144,3
25218,11.021678,16.775213,4
25219,13.658802,-3.743279,1
25220,2.3848765,-2.2304876,6
25221,5.4575176,13.138225,9
25222,2.5178585,-4.036492,6
25223,-0.68130463,10.790232,3
25224,12.51322,-5.706484,1
25225,14.130208,8.122653,7
25226,6.1896005,11.862231,9
25227,5.4738655,5.6475854,8
25228,9.051003,1.1344335,2
25229,-0.13626334,-1.9530066,6
25230,10.399519,16.325493,4
25231,-7.058427,-2.1236067,0
25232,6.0434384,12.835589,9
25233,11.640524,-4.649299,1
25234,11.520468,15.9522915,4
25235,15.472366,6.978627,7
25236,15.999754,6.205518,7
25237,1.6522171,-2.8877146,6
25238,5.8949723,6.13983,8
25239,9.402038,2.0566368,2
25240,15.678837,6.0710306,7
25241,9.784964,1.2058653,2
25242,-5.1674924,4.975062,5
25243,12.940367,-4.22621,1
25244,14.095076,-4.1505494,1
25245,-0.4500617,10.543373,3
25246,6.884364,11.837246,9
25247,13.003617,-4.191597,1
25248,15.486782,6.199019,7
25249,13.636607,-3.3605857,1
25250,9.180525,16.709797,4
25251,3.1457982,4.5513215,8
25252,-5.8211665,-3.5705404,0
25253,2.535562,-2.896347,6
25254,10.326019,17.505632,4
25255,9.7710085,2.4167132,2
25256,3.0937319,5.9482245,8
25257,9.66812,1.6646241,2
25258,13.320608,-5.6045737,1
25259,-0.583246,10.443697,3
25260,-5.2785974,-3.3494124,0
25261,-5.4904222,5.7200265,5
25262,-6.5841255,7.115243,5
25263,15.7252865,6.779468,7
25264,-6.681392,6.423452,5
25265,10.376499,1.1271915,2
25266,-2.3812833,10.559135,3
25267,5.9145627,13.057325,9
25268,5.575526,12.859505,9
25269,5.0784945,13.4151,9
25270,15.335286,7.246746,7
25271,9.633441,16.113129,4
25272,10.137429,17.655846,4
25273,-6.303553,5.4779882,5
25274,4.27014,6.074627,8
25275,14.496455,8.284933,7
25276,-7.2561245,6.367506,5
25277,9.211651,17.98148,4
25278,15.489035,6.2221584,7
25279,2.8911252,-3.8940454,6
25280,4.7922,12.0507965,9
25281,11.455923,15.447747,4
25282,1.3466746,-3.1877275,6
25283,3.8064756,5.4246745,8
25284,-5.6392756,6.787085,5
25285,8.326921,-0.06851349,2
25286,-5.0463176,-2.3435848,0
25287,9.380652,18.154154,4
25288,-5.3011007,-1.351588,0
25289,4.7920203,4.43659,8
25290,1.1884705,-1.6850674,6
25291,10.418098,17.105732,4
25292,10.57721,18.581242,4
25293,8.934258,0.708513,2
25294,10.680114,16.578442,4
25295,8.99642,17.107489,4
25296,-5.858865,7.2885847,5
25297,-5.67938,4.879741,5
25298,3.168826,-3.3579404,6
25299,13.415689,-5.220023,1
25300,6.560877,11.564648,9
25301,1.7064693,-2.8371007,6
25302,0.94726926,-1.0858774,6
25303,0.8366479,-2.2205472,6
25304,14.02301,8.649465,7
25305,0.9758938,-1.5429664,6
25306,12.321162,8.287948,7
25307,2.047537,-3.067971,6
25308,15.078724,8.148325,7
25309,-0.63345575,11.058975,3
25310,-5.4681907,6.5096583,5
25311,-1.8280993,11.276406,3
25312,4.558512,5.089787,8
25313,12.3096075,-5.1874475,1
25314,14.150014,9.208393,7
25315,1.8416172,-1.0798881,6
25316,5.2479167,5.183913,8
25317,9.288027,0.5274743,2
25318,-5.4326262,-2.6150262,0
25319,-1.8062845,11.179894,3
25320,10.292741,15.74641,4
25321,13.375215,-3.712786,1
25322,-0.39360717,11.445539,3
25323,3.5624962,6.074306,8
25324,8.634911,0.90458584,2
25325,1.8665918,-3.4560153,6
25326,2.9281046,4.5700874,8
25327,-6.1683326,6.4230967,5
25328,13.316318,-3.8165343,1
25329,14.062757,-3.5616097,1
25330,12.558297,-4.067973,1
25331,-2.0799756,11.240124,3
25332,4.114079,6.173678,8
25333,10.119722,2.9074082,2
25334,9.419468,16.47173,4
25335,-5.508747,-3.144051,0
25336,-6.675707,-1.7536008,0
25337,10.577814,16.921963,4
25338,9.236491,0.86053556,2
25339,-2.1921058,10.583291,3
25340,-5.4158826,-2.21277,0
25341,10.444365,2.034576,2
25342,2.110859,-2.8834722,6
25343,3.0948246,4.4338045,8
